latitude;longitude;geometry;CÓDIGO OACI;TIPO;NOME;MUNICÍPIO ATENDIDO;UF
-20,411111;-56,530556;Point;SSNK;Aeródromo;Fazenda Campanário;Bodoquena;MS
-18,905556;-56,359722;Point;SSKA;Aeródromo;Fazenda Campinas;Corumbá;MS
-11,788333;-45,964722;Point;SJJL;Aeródromo;Fazenda Campo Aberto;Barreiras;BA
-23,154167;-49,208889;Point;SDCL;Aeródromo;Fazenda Campo Alegre;Cerqueira César;SP
-19,456111;-55,740833;Point;SJDN;Aeródromo;Fazenda Campo Alegre;Aquidauana;MS
-13,037778;-51,714444;Point;SJNU;Aeródromo;Fazenda Campo Alto;Ribeirão Cascalheira;MT
-17,512778;-55,773056;Point;SIWY;Aeródromo;Fazenda Campo Augusta;Corumbá;MS
-18,739444;-52,620000;Point;SSCA;Aeródromo;Fazenda Campo Bom;Chapadão do Sul;MS
-12,673056;-51,744444;Point;SDOQ;Aeródromo;Fazenda Campo Claro;Ribeirão Cascalheira;MT
-12,561667;-49,865556;Point;SJFL;Aeródromo;Fazenda Campo Formoso;Sandolândia;TO
-20,257778;-48,788611;Point;SDKO;Aeródromo;Fazenda Campo Grande;Colômbia;SP
-12,712222;-44,590556;Point;SWGJ;Aeródromo;Fazenda Campo Grande;Baianópolis;BA
-15,179444;-45,225000;Point;SIUC;Aeródromo;Fazenda Campo Grande;lagoas;MG
-13,446944;-57,781111;Point;SDLW;Aeródromo;Fazenda Campo Real;Campo Novo do Parecis;MT
-20,618611;-52,018056;Point;SJZF;Aeródromo;Fazenda Campo Triste;Três Lagoas;MS
-22,651667;-53,507778;Point;SDVT;Aeródromo;Fazenda Campo Verde;Taquarussu;MS
1,042778;-50,516944;Point;SNKV;Aeródromo;Fazenda Campo Verde;Tartarugalzinho;AP
-21,832222;-46,955556;Point;SDVA;Aeródromo;Fazenda Campo Vitória;Vargem Grande do Sul;SP
-12,801111;-52,526389;Point;SJBH;Aeródromo;Fazenda Canaã;Canarana;MT
-17,173889;-46,300000;Point;SNNB;Aeródromo;Fazenda Cana Brava;Paracatu;MG
-17,361667;-50,338611;Point;SJER;Aeródromo;Fazenda Canadá;Acreúna;GO
-15,023333;-44,043333;Point;SNZK;Aeródromo;Fazenda Canadá;Itacarambi;MG
-15,042222;-51,400556;Point;SWXA;Aeródromo;Fazenda Canadazinho;Jussara;GO
-18,548056;-50,381111;Point;SJJW;Aeródromo;Fazenda Canamari;Quirinópolis;GO
-7,540000;-44,822500;Point;SJZS;Aeródromo;Fazenda Canel;Uruçuí;PI
-3,012500;-48,898889;Point;SWGZ;Aeródromo;Fazenda Cangaia;Tailândia;PA
-11,977500;-49,908056;Point;SNHE;Aeródromo;Fazenda Canuanã;Formoso do Araguaia;TO
-21,698889;-54,813889;Point;SSGT;Aeródromo;Fazenda Capão Alto;Rio Brilhante;MS
-20,711944;-45,689444;Point;SDIC;Aeródromo;Fazenda Capão Seco;Formiga;MG
-20,073611;-56,068333;Point;SSGH;Aeródromo;Fazenda Capão Verde;Aquidauana;MS
-13,391389;-61,068889;Point;SNZD;Aeródromo;Fazenda Capivara;Pimenteiras do Oeste;RO
-21,764722;-54,323333;Point;SSGQ;Aeródromo;Fazenda Capivari;Rio Brilhante;MS
-12,692222;-38,196667;Point;SIJK;Aeródromo;Fazenda Capuame;Camaçari;BA
-13,385556;-46,775000;Point;SWMG;Aeródromo;Fazenda Caraíbas;Monte Alegre de Goiás;GO
-21,693889;-50,935278;Point;SDRU;Aeródromo;Fazenda Caramuru;Inúbia Paulista;SP
-22,126944;-57,289444;Point;SJDW;Aeródromo;Fazenda Carandá;Caracol;MS
-19,051389;-55,097778;Point;SWJC;Aeródromo;Fazenda Carandá;Rio Verde de Mato Grosso;MS
-16,706111;-58,109444;Point;SSZN;Aeródromo;Fazenda Carandazal;Cáceres;MT
-15,649167;-46,443056;Point;SSFZ;Aeródromo;Fazenda Carolina;Buritis;MG
-12,900556;-61,130000;Point;SIZR;Aeródromo;Fazenda Carolina;Corumbiara;RO
-3,511111;-39,643611;Point;SWYL;Aeródromo;Fazenda Carrapato;Itapipoca;CE
-14,837222;-49,364444;Point;SJSN;Aeródromo;Fazenda Carvalho;São Luiz do Norte;GO
-21,263611;-49,793056;Point;SDTO;Aeródromo;Fazenda Cataco;Ubarana;SP
-3,763333;-48,173889;Point;SNGW;Aeródromo;Fazenda Cauaxi;Paragominas;PA
-12,976389;-56,183611;Point;SWFC;Aeródromo;Fazenda Cedro;Lucas do Rio Verde;MT
-5,758611;-49,176389;Point;SIBD;Aeródromo;Fazenda Cedro;Marabá;PA
-20,761944;-54,447778;Point;SNCG;Aeródromo;Fazenda Cedro;Campo Grande;MS
-21,541667;-54,661667;Point;SSCJ;Aeródromo;Fazenda Celeiro;Rio Brilhante;MS
-19,458056;-56,045278;Point;SSHU;Aeródromo;Fazenda Centenário;Aquidauana;MS
-13,576111;-60,802778;Point;SNCC;Aeródromo;Fazenda Centrino;Cabixi;RO
-12,657778;-54,827778;Point;SWMT;Aeródromo;Fazenda Centro da Mata;Nova Ubiratã;MT
-23,043333;-45,775556;Point;SDIP;Aeródromo;Fazenda Centro de Vôo a Vela Ipuã;Caçapava;SP
-11,352222;-46,161389;Point;SWCE;Aeródromo;Fazenda Centúria Austrália;Formosa do Rio Preto;BA
-11,214167;-45,849167;Point;SSXI;Aeródromo;Fazenda Centúria Santana;Formosa do Rio Preto;BA
-11,230833;-46,044167;Point;SWVI;Aeródromo;Fazenda Centúria Vitória;Formosa do Rio Preto;BA
-18,278889;-51,235278;Point;SSFC;Aeródromo;Fazenda Cerradão;Aparecida do Rio Doce;GO
-22,929167;-55,584167;Point;SIDS;Aeródromo;Fazenda Cerro Alegre;Aral Moreira;MS
-21,188611;-55,734444;Point;SDQL;Aeródromo;Fazenda Cerro Azul;Nioaque;MS
-22,031944;-57,468056;Point;SJJD;Aeródromo;Fazenda Cerro Porã;Porto Murtinho;MS
-23,812778;-55,057778;Point;SSVE;Aeródromo;Fazenda Cerro Verde;Tacuru;MS
-19,660556;-55,625278;Point;SNZC;Aeródromo;Fazenda Cervinho;Aquidauana;MS
-14,164444;-57,162778;Point;SIIZ;Aeródromo;Fazenda Chalana;Diamantino;MT
-2,327222;-47,651111;Point;SNOK;Aeródromo;Fazenda Chão de Estrelas;Aurora do Pará;PA
-12,067500;-52,826111;Point;SSAT;Aeródromo;Fazenda Chapadão;Querência;MT
-17,893889;-47,243889;Point;SIEG;Aeródromo;Fazenda Chapadão;Guarda-Mor;MG
-13,432222;-45,301111;Point;SSDH;Aeródromo;Fazenda Chapadão Alegre;Correntina;BA
-29,652222;-54,386111;Point;SJCS;Aeródromo;Fazenda Chapadinha;São Pedro do Sul;RS
-20,844444;-54,526111;Point;SDRH;Aeródromo;Fazenda Chaparral;Campo Grande;MS
-15,570556;-57,774167;Point;SJLB;Aeródromo;Fazenda Chaparral;Lambari d'Oeste;MT
-15,037222;-52,098333;Point;SIDM;Aeródromo;Fazenda Cibrapa;Barra do Garças;MT
-15,415278;-54,372222;Point;SJPX;Aeródromo;Fazenda Cidade Verde;Poxoréo;MT
-16,938333;-54,436111;Point;SSZV;Aeródromo;Fazenda Cifrão;Pedra Preta;MT
-3,664444;-48,834444;Point;SNKY;Aeródromo;Fazenda Cikel;Paragominas;PA
-12,990556;-58,609167;Point;SJZN;Aeródromo;Fazenda Cima;Sapezal;MT
-18,864722;-52,047222;Point;SISK;Aeródromo;Fazenda Cimal;Aporé;GO
-21,724444;-48,377222;Point;SJAW;Aeródromo;Fazenda Citrícola;Gavião Peixoto;SP
-13,212222;-46,238889;Point;SJQA;Aeródromo;Fazenda Clarim;São Desidério;BA
-12,801944;-52,607778;Point;SWGV;Aeródromo;Fazenda Cocal II;Canarana;MT
-20,226944;-51,845833;Point;SWHN;Aeródromo;Fazenda Colibri;Selvíria;MS
-13,132222;-55,445278;Point;SITC;Aeródromo;Fazenda Colorado;Sorriso;MT
-13,951389;-57,105556;Point;SJHO;Aeródromo;Fazenda Colorado;Diamantino;MT
-20,630556;-56,771944;Point;SILD;Aeródromo;Fazenda Colorado;Bodoquena;MS
-15,453333;-51,224722;Point;SWOR;Aeródromo;Fazenda Colorado;Britânia;GO
-9,255833;-44,799444;Point;SDQU;Aeródromo;Fazenda Colorado;Bom Jesus;PI
-7,948611;-45,090556;Point;SJQO;Aeródromo;Fazenda Confiança;Baixa Grande do Ribeiro;PI
-14,065833;-50,415278;Point;SNLQ;Aeródromo;Fazenda Conforto;Nova Crixás;GO
-7,389722;-56,520278;Point;SNXR;Aeródromo;Fazenda Conforto;Itaituba;PA
-19,662500;-50,950833;Point;SNEW;Aeródromo;Fazenda Congonhas;Carneirinho;MG
-20,488889;-49,188889;Point;SDFC;Aeródromo;Fazenda Constância;Altair;SP
-20,241111;-48,658333;Point;SWBP;Aeródromo;Fazenda Continental;Colômbia;SP
-14,715556;-51,209722;Point;SWCO;Aeródromo;Fazenda Continental;Cocalinho;MT
-17,415556;-47,823889;Point;SWCK;Aeródromo;Fazenda Copacabana;Campo Alegre de Goiás;GO
-15,750833;-47,539722;Point;SJXU;Aeródromo;Fazenda Coperbrás;Brasília;DF
-16,245833;-58,894444;Point;SWZC;Aeródromo;Fazenda Corixo;Porto Esperidião;MT
-21,454444;-52,168611;Point;SSZL;Aeródromo;Fazenda Córrego Azul;Brasilândia;MS
-13,737500;-52,588333;Point;SJCF;Aeródromo;Fazenda Córrego Fundo;Água Boa;MT
-18,710556;-51,869444;Point;SSNC;Aeródromo;Fazenda Correntão;Aporé;GO
-12,514444;-61,303889;Point;SWTL;Aeródromo;Fazenda Corumbiara;Parecis;RO
-9,291389;-58,033056;Point;SJKC;Aeródromo;Fazenda Costa Norte II;Apiacás;MT
-19,746944;-56,042222;Point;SJEF;Aeródromo;Fazenda Costa Rica;Aquidauana;MS
-13,990278;-52,926944;Point;SIRM;Aeródromo;Fazenda Couto Magalhães;Água Boa;MT
-28,116667;-52,316667;Point;SSCX;Aeródromo;Fazenda Coxilha;Coxilha;RS
-22,149167;-47,278889;Point;SDPJ;Aeródromo;Fazenda Cresciumal;Leme;SP
-17,863056;-55,707778;Point;SJEQ;Aeródromo;Fazenda Cristal;Corumbá;MS
-22,525000;-50,045833;Point;SDGT;Aeródromo;Fazenda Cristal;Campos Novos Paulista;SP
-14,341389;-50,452778;Point;SSKD;Aeródromo;Fazenda Cristal 2;Nova Crixás;GO
-14,986389;-57,303333;Point;SSKC;Aeródromo;Fazenda Cristiani;Barra do Bugres;MT
-19,865556;-56,986944;Point;SILU;Aeródromo;Fazenda Cristo ;Miranda;MS
-12,087500;-61,276944;Point;SSKI;Aeródromo;Fazenda Cristo Rei;Parecis;RO
-18,981944;-55,291667;Point;SIYH;Aeródromo;Fazenda Cruzeiro;Rio Verde de Mato Grosso;MS
-13,701111;-45,606944;Point;SDAQ;Aeródromo;Fazenda Curitiba;Correntina;BA
-13,546667;-60,418333;Point;SIYD;Aeródromo;Fazenda Curitiba;Comodoro;MT
-8,004167;-54,935556;Point;SWCU;Aeródromo;Fazenda Curuá;Altamira;PA
-19,338056;-56,907778;Point;SJGI;Aeródromo;Fazenda Cypi;Corumbá;MS
-18,663056;-54,068611;Point;SJDY;Aeródromo;Fazenda da Barra;Camapuã;MS
-19,097222;-51,715833;Point;SNAA;Aeródromo;Fazenda da Barra;Aporé;GO
-31,000000;-51,700556;Point;SSDX;Aeródromo;Fazenda da Coxilha;Camaquã;RS
-19,977500;-56,438611;Point;SDMF;Aeródromo;Fazenda Damaro;Miranda;MS
-30,844444;-55,568056;Point;SIXD;Aeródromo;Fazenda da Paz;Santana do Livramento;RS
-19,502222;-44,157778;Point;SWPS;Aeródromo;Fazenda Das Perobas;Prudente de Morais;MG
-23,877222;-48,050833;Point;SDRA;Aeródromo;Fazenda das Represas;São Miguel Arcanjo;SP
-13,185000;-48,752778;Point;SJAI;Aeródromo;Fazenda Davilândia;Montividiu do Norte;GO
-17,255833;-50,142222;Point;SWZD;Aeródromo;Fazenda Denusa Destilaria Nova União;Jandaia;GO
-9,058889;-45,504167;Point;SDIZ;Aeródromo;Fazenda Diamante;Baixa Grande do Ribeiro;PI
-23,138611;-48,495278;Point;SDMP;Aeródromo;Fazenda DIMEP;Itatinga;SP
-23,416389;-50,600833;Point;SIFE;Aeródromo;Fazenda Dinorá;Nova Fátima;PR
-12,970278;-56,320556;Point;SJSO;Aeródromo;Fazenda Divisão II;Lucas do Rio Verde;MT
-19,255000;-44,473611;Point;SWZT;Aeródromo;Fazenda do Brejo ;Paraopeba;MG
-18,872778;-48,721667;Point;SSYF;Aeródromo;Fazenda do Café;Monte Alegre de Minas;MG
-28,108889;-53,196667;Point;SDRX;Aeródromo;Fazenda do Cedro;Chapada;RS
-18,208889;-55,753056;Point;SIMQ;Aeródromo;Fazenda Dois de Maio;Corumbá;MS
-8,009722;-61,776111;Point;SDDE;Aeródromo;Fazenda Dois Irmãos;Manicoré;AM
0,289167;-53,870000;Point;SJVN;Aeródromo;Fazenda do Limão;Almeirim;PA
-22,794444;-54,156944;Point;SSVK;Aeródromo;Fazenda Dom Arlindo;Naviraí;MS
-18,509444;-46,273889;Point;SSWZ;Aeródromo;Fazenda Dona Neném;Presidente Olegário;MG
-22,714722;-54,044722;Point;SDSK;Aeródromo;Fazenda Dona Rosa S. Rezek;Jateí;MS
-22,559167;-55,375833;Point;SWFD;Aeródromo;Fazenda Don Felipe;Ponta Porã;MS
-6,775000;-49,360833;Point;SNXG;Aeródromo;Fazenda dos Castanhais;Sapucaia;PA
-20,758889;-56,032500;Point;SIFS;Aeródromo;Fazenda dos Sonhos;Anastácio;MS
-21,640833;-53,300556;Point;SDBU;Aeródromo;Fazenda Douradinho;Nova Andradina;MS
-14,857500;-52,036667;Point;SWDJ;Aeródromo;Fazenda Duas Âncoras - Seção JAÓ;Barra do Garças;MT
-3,692222;-45,270000;Point;SNDD;Aeródromo;Fazenda Eldorado;Vitória do Mearim;MA
-7,758611;-49,127778;Point;SWED;Aeródromo;Fazenda Eldorado;Arapoema;TO
-15,576944;-52,218889;Point;SWDB;Aeródromo;Fazenda Eldorado;Barra do Garças;MT
-17,907222;-56,563333;Point;SSFI;Aeródromo;Fazenda Eldorado da Formosa;Corumbá;MS
-13,316667;-58,798333;Point;SIEM;Aeródromo;Fazenda Encantado;Sapezal;MT
-22,603333;-48,388333;Point;SIZG;Aeródromo;Fazenda Encontro das Águas;São Manuel;SP
-20,765556;-50,855000;Point;SDER;Aeródromo;Fazenda Entre Rios;Sud Mennucci;SP
-21,365000;-57,109167;Point;SWER;Aeródromo;Fazenda Entre Rios;Porto Murtinho;MS
-21,878611;-48,659444;Point;SDEO;Aeródromo;Fazenda Entre Rios;Ibitinga;SP
-5,560000;-50,965278;Point;SNGM;Aeródromo;Fazenda Epemaju;São Félix do Xingu;PA
-17,956667;-54,419167;Point;SSED;Aeródromo;Fazenda Escalada;Pedro Gomes;MS
-22,588889;-51,298889;Point;SDYN;Aeródromo;Fazenda Esmeralda;Taciba;SP
-22,649444;-53,564444;Point;SINH;Aeródromo;Fazenda Esperança;Novo Horizonte do Sul;MS
-23,867500;-48,805833;Point;SIHP;Aeródromo;Fazenda Esperança;Itapeva;SP
-15,397222;-52,074722;Point;SDQZ;Aeródromo;Fazenda Espinhaço II;Barra do Garças;MT
-0,987778;-48,889167;Point;SIEK;Aeródromo;Fazenda Espírito Santo;Cachoeira do Arari;PA
-20,848056;-54,093333;Point;SNWX;Aeródromo;Fazenda Espírito Santo;Campo Grande;MS
-20,868333;-52,865556;Point;SWMI;Aeródromo;Fazenda Esplanada;Brasilândia;MS
-20,640833;-54,790556;Point;SIQD;Aeródromo;Fazenda Estância Regina;Terenos;MS
-14,423056;-56,071944;Point;SWEZ;Aeródromo;Fazenda Estivado;Diamantino;MT
-13,156389;-52,571111;Point;SNQN;Aeródromo;Fazenda Estrela;Canarana;MT
-19,979167;-51,735000;Point;SSOJ;Aeródromo;Fazenda Estrela;Inocência;MS
-22,210278;-55,796944;Point;SWFJ;Aeródromo;Fazenda Estrela;Antônio João;MS
-12,120556;-52,641111;Point;SWVT;Aeródromo;Fazenda Estrela Dalva;Querência;MT
-13,189167;-52,306944;Point;SDQB;Aeródromo;Fazenda Estrela D'Alva;Querência;MT
-10,748889;-59,368611;Point;SIWA;Aeródromo;Fazenda Estrela do Aripuanã;Aripuanã;MT
-11,577222;-58,234167;Point;SWZY;Aeródromo;Fazenda Estrela do Sangue;Brasnorte;MT
-23,795833;-53,479722;Point;SNQT;Aeródromo;Fazenda Estrela do Sul;Umuarama;PR
-21,790278;-54,083889;Point;SITX;Aeródromo;Fazenda Estrela do Sul;Rio Brilhante;MS
-14,955556;-59,622778;Point;SNUG;Aeródromo;Fazenda Eunice;Vila Bela da Santíssima Trindade;MT
-14,813056;-51,156667;Point;SWEF;Aeródromo;Fazenda Europa;Cocalinho;MT
-15,294444;-60,366389;Point;SWLM;Aeródromo;Fazenda Excalibur;Vila Bela da Santíssima Trindade;MT
-15,399444;-54,181111;Point;SDQX;Aeródromo;Fazenda Falcão;Primavera do Leste;MT
-15,648611;-59,327222;Point;SWDS;Aeródromo;Fazenda Favo de Mel;Pontes e Lacerda;MT
-19,485556;-56,486667;Point;SIWZ;Aeródromo;Fazenda Fazendinha;Aquidauana;MS
-15,840556;-58,635278;Point;SWEW;Aeródromo;Fazenda Felicidade;Porto Esperidião;MT
-14,902222;-52,734722;Point;SWIH;Aeródromo;Fazenda Felicidade;Novo São Joaquim;MT
-22,068889;-52,158889;Point;SDFK;Aeródromo;Fazenda Figueira;Marabá Paulista;SP
-20,167222;-53,070833;Point;SITL;Aeródromo;Fazenda Figueira II;Água Clara;MS
-18,350000;-53,750000;Point;SNMV;Aeródromo;Fazenda Flávia;Alcinópolis;MS
-21,496944;-53,749722;Point;SJWI;Aeródromo;Fazenda Flor;Campo Grande;MS
-5,049167;-40,234167;Point;SIUH;Aeródromo;Fazenda Flores;Tamboril;CE
-15,221111;-55,132778;Point;SWKH;Aeródromo;Fazenda Floresta;Campo Verde;MT
-17,598056;-50,694444;Point;SDQF;Aeródromo;Fazenda Floresta;Santo Antônio da Barra;GO
-12,811667;-51,875833;Point;SSJQ;Aeródromo;Fazenda Floresta;Ribeirão Cascalheira;MT
-19,078056;-48,129444;Point;SNHD;Aeródromo;Fazenda Floresta do Lobo;Uberlândia;MG
-17,183611;-58,216667;Point;SSNY;Aeródromo;Fazenda Florida;Cáceres;MT
-13,529722;-58,573333;Point;SNSJ;Aeródromo;Fazenda Fogliatelli;Sapezal;MT
-15,502778;-55,381667;Point;SDMX;Aeródromo;Fazenda Fontana;Campo Verde;MT
-10,702778;-45,389167;Point;SJQU;Aeródromo;Fazenda Formosa;Formosa do Rio Preto;BA
-20,197222;-53,223611;Point;SSGF;Aeródromo;Fazenda Formosa;Ribas do Rio Pardo;MS
-15,216389;-50,836667;Point;SJSX;Aeródromo;Fazenda Forquilha;Matrinchã;GO
-15,678333;-53,582500;Point;SWWI;Aeródromo;Fazenda Fortaleza;Tesouro;MT
-20,595833;-48,372778;Point;SJQJ;Aeródromo;Fazenda Fortaleza;Jaborandi;SP
-23,293333;-48,813611;Point;SDPP;Aeródromo;Fazenda Fortaleza;Paranapanema;SP
-20,946389;-52,722222;Point;SSIH;Aeródromo;Fazenda Fortaleza;Brasilândia;MS
-17,198333;-44,616667;Point;SNJI;Aeródromo;Fazenda Fortaleza de Santa Terezinha;Jequitaí;MG
-14,463889;-60,174722;Point;SSDP;Aeródromo;Fazenda Fortaleza do Guaporé;Vila Bela da Santíssima Trindade;MT
-9,166111;-56,915556;Point;SIVR;Aeródromo;Fazenda Fortuna;Jacareacanga;PA
-18,628056;-54,103889;Point;SWQQ;Aeródromo;Fazenda Fundão Alegre;Camapuã;MS
-18,951111;-53,149444;Point;SSYY;Aeródromo;Fazenda Fundãozinho;Costa Rica;MS
-6,215833;-48,425833;Point;SWUL;Aeródromo;Fazenda Furna Azul;Ananás;TO
-14,984444;-55,212778;Point;SDNS;Aeródromo;Fazenda Furnas;Chapada dos Guimarães;MT
-15,044722;-59,421667;Point;SWKF;Aeródromo;Fazenda Furnas do Sararé;Vila Bela da Santíssima Trindade;MT
-9,570000;-67,306389;Point;SDFF;Aeródromo;Fazenda Fusão;Lábrea;AM
-13,121944;-55,069722;Point;SWPA;Aeródromo;Fazenda Futura;Nova Ubiratã;MT
-18,760000;-48,755278;Point;SJFV;Aeródromo;Fazenda Gaia;Monte Alegre de Minas;MG
-11,200278;-58,237500;Point;SIGX;Aeródromo;Fazenda Gairova;Juara;MT
-14,012500;-53,466667;Point;SDGP;Aeródromo;Fazenda Gaivota;Paranatinga;MT
-14,513056;-59,556944;Point;SSVW;Aeródromo;Fazenda Galera;Conquista D`Oeste;MT
-15,308056;-54,599722;Point;SJRH;Aeródromo;Fazenda Galheiro;Campo Verde;MT
-30,025833;-56,302778;Point;SIPR;Aeródromo;Fazenda GAP São Pedro;Uruguaiana;RS
-23,225000;-49,179167;Point;SSQK;Aeródromo;Fazenda Gávea;Cerqueira César;SP
-13,452222;-46,679444;Point;SWJD;Aeródromo;Fazenda Genipapo;São Domingos;GO
-17,724167;-44,615556;Point;SSHV;Aeródromo;Fazenda Genipapo;Várzea da Palma;MG
-5,773889;-46,164722;Point;SJAH;Aeródromo;Fazenda Gesso Integral;Grajaú;MA
-18,803056;-54,851944;Point;SNFW;Aeródromo;Fazenda Girua;Rio Verde de Mato Grosso;MS
-17,013333;-46,071944;Point;SDCK;Aeródromo;Fazenda Gleba da Barra;Brasilândia de Minas;MG
-18,313889;-53,660833;Point;SWHM;Aeródromo;Fazenda Glória;Alcinópolis;MS
-23,989444;-49,179167;Point;SIGT;Aeródromo;Fazenda Goiabeira;Itaberá;SP
-18,033611;-49,705556;Point;SIAG;Aeródromo;Fazenda Goiasa;Goiatuba;GO
-17,255556;-51,306389;Point;SIYO;Aeródromo;Fazenda Goiás Barreiro;Montividiu;GO
-17,162222;-46,660000;Point;SIGA;Aeródromo;Fazenda Granja Santiago;Paracatu;MG
-10,042222;-51,589167;Point;SJGP;Aeródromo;Fazenda Grupal;Vila Rica;MT
-20,479167;-55,325556;Point;SNXU;Aeródromo;Fazenda Gruta Azul ;Dois Irmãos do Buriti;MS
-22,785833;-53,880000;Point;SSXM;Aeródromo;Fazenda Guaciara;Jateí;MS
-20,983889;-50,525833;Point;SJOW;Aeródromo;Fazenda Guadalupe;Santo Antônio do Aracanguá;SP
-22,073889;-51,038889;Point;SIGY;Aeródromo;Fazenda Guadiana;Martinópolis;SP
-23,239167;-54,541111;Point;SSGN;Aeródromo;Fazenda Guaíba;Iguatemi;MS
-21,343611;-51,403333;Point;SJRS;Aeródromo;Fazenda Guanabara;Junqueirópolis;SP
-18,231111;-55,751111;Point;SSFG;Aeródromo;Fazenda Guanabara;Corumbá;MS
-14,766944;-57,267222;Point;SWGG;Aeródromo;Fazenda Guanabara;Nova Olímpia;MT
-21,116667;-54,449722;Point;SWFG;Aeródromo;Fazenda Guanabara;Nova Alvorada do Sul;MS
-19,516667;-55,231944;Point;SDNW;Aeródromo;Fazenda Guanabara;Rio Negro;MS
-20,818056;-51,266667;Point;SIOB;Aeródromo;Fazenda Guanabara;Andradina;SP
-13,924722;-57,243333;Point;SIRT;Aeródromo;Fazenda Guapirama;Diamantino;MT
-14,601111;-60,121667;Point;SWQU;Aeródromo;Fazenda Guaporé;Vila Bela da Santíssima Trindade;MT
-13,723056;-60,315278;Point;SSQA;Aeródromo;Fazenda Guaporé;Comodoro;MT
-15,015556;-60,223889;Point;SNOM;Aeródromo;Fazenda Guaporeí;Vila Bela da Santíssima Trindade;MT
-14,639722;-45,804722;Point;SDXD;Aeródromo;Fazenda Guará;Jaborandi;BA
-23,665833;-48,072778;Point;SDEJ;Aeródromo;Fazenda Guará do Pinhal;Itapetininga;SP
-10,249167;-60,145278;Point;SWVX;Aeródromo;Fazenda Guariba;Aripuanã;MT
-23,430278;-54,608333;Point;SNWD;Aeródromo;Fazenda Guavirá;Iguatemi;MS
-20,248056;-46,191389;Point;SJSV;Aeródromo;Fazenda Guiné;São Roque de Minas;MG
-23,193333;-53,328333;Point;SSGU;Aeródromo;Fazenda Gurucaia;Santa Isabel do Ivaí;PR
-22,491667;-46,843056;Point;SDHE;Aeródromo;Fazenda Herdade;Itapira;SP
-17,665000;-54,825000;Point;SDSY;Aeródromo;Fazenda Horizonte;Sonora;MS
-14,141389;-46,684167;Point;SJIY;Aeródromo;Fazenda Iaciara;Iaciara;GO
-21,466389;-50,798611;Point;SIEA;Aeródromo;Fazenda Ibiporã;Guararapes;SP
-17,062500;-56,583611;Point;SWYK;Aeródromo;Fazenda Ilha Camargo;Barão de Melgaço;MT
-17,288056;-55,895278;Point;SIVK;Aeródromo;Fazenda Ilha Verde;Corumbá;MS
-7,850278;-44,069167;Point;SIMF;Aeródromo;Fazenda Imperial;Sebastião Leal;PI
-14,868056;-53,501111;Point;SWNX;Aeródromo;Fazenda Independência;Santo Antonio do Leste;MT
-19,305833;-48,193333;Point;SWWF;Aeródromo;Fazenda Inhumas do Chapadão;Uberaba;MG
-19,036944;-51,266111;Point;SWJL;Aeródromo;Fazenda Invernada;Itajá;GO
-23,425556;-47,581389;Point;SIDN;Aeródromo;Fazenda Ipanema;Iperó;SP
-13,625833;-46,139722;Point;SIPH;Aeródromo;Fazenda Ipanema;Correntina;BA
-20,980556;-55,565833;Point;SSME;Aeródromo;Fazenda Ipiranga;Anastácio;MS
0,341111;-53,814722;Point;SNSL;Aeródromo;Fazenda Ipitinga;Almeirim;PA
-23,586944;-54,057778;Point;SNWG;Aeródromo;Fazenda Iporã;Itaquiraí;MS
-7,318333;-46,074167;Point;SNOA;Aeródromo;Fazenda Irajá;Balsas;MA
-13,106667;-55,993056;Point;SDYF;Aeródromo;Fazenda Irmãos Munaretto;Lucas do Rio Verde;MT
-23,565556;-46,069444;Point;SDIH;Aeródromo;Fazenda Irohy;Biritiba-Mirim;SP
-6,616389;-48,995833;Point;SIHI;Aeródromo;Fazenda Itaipavas;Piçarra;PA
-13,752500;-56,961111;Point;SWOG;Aeródromo;Fazenda Itaipu;São José do Rio Claro;MT
-23,511389;-54,251944;Point;SJTK;Aeródromo;Fazenda Itakiray;Itaquiraí;MS
-14,244722;-57,992222;Point;SWIN;Aeródromo;Fazenda Itamarati Norte;Campo Novo do Parecis;MT
-15,139167;-53,503889;Point;SWNJ;Aeródromo;Fazenda Itaquerê;Novo São Joaquim;MT
-13,255000;-52,040000;Point;SWBJ;Aeródromo;Fazenda Itarema;Canarana;MT
-20,430833;-46,860000;Point;SNVU;Aeródromo;Fazenda Itatuba;Cássia;MG
-19,468611;-52,621389;Point;SDAU;Aeródromo;Fazenda Itau;Água Clara;MS
-22,506667;-50,865278;Point;SWHU;Aeródromo;Fazenda Izaura - Usina Cocal;Rancharia;SP
-13,803611;-48,894167;Point;SJFJ;Aeródromo;Fazenda Jaburú;Formoso;GO
-21,027778;-57,497222;Point;SSGG;Aeródromo;Fazenda Jacaré de Chifre;Porto Murtinho;MS
-11,441111;-52,204722;Point;SDLX;Aeródromo;Fazenda Jacareúna;São Félix do Araguaia;MT
-11,756667;-44,133333;Point;SSNT;Aeródromo;Fazenda Jacarezinho Nova Terra;Wanderley;BA
-10,954444;-48,994444;Point;SJFI;Aeródromo;Fazenda Jade;Santa Rita do Tocantins;TO
-3,419722;-48,330556;Point;SNAJ;Aeródromo;Fazenda Jaguaré;Paragominas;PA
-21,442500;-50,725833;Point;SIJG;Aeródromo;Fazenda Jaguaretê;Guararapes;SP
